sim_type,regrowth,klepts,foragers,variable,value,value_cut
facultative,0.001,0.014,0.02,pc_intake_forager,0.00194848234051887,"(0,0.01]"
facultative,0.001,0.013,0.02,pc_intake_forager,0.00213476399416815,"(0,0.01]"
facultative,0.001,0.02,0.009,pc_intake_forager,0.00372172784575454,"(0,0.01]"
facultative,0.001,0.016,0.017,pc_intake_forager,0.00180194805194805,"(0,0.01]"
facultative,0.001,0.016,0.002,pc_intake_forager,0.00215227333871401,"(0,0.01]"
facultative,0.001,0.014,0.019,pc_intake_forager,0.00178940239060546,"(0,0.01]"
facultative,0.001,0.019,0.005,pc_intake_forager,0.00476796766345962,"(0,0.01]"
facultative,0.001,0.01,0.022,pc_intake_forager,0.00233042191608659,"(0,0.01]"
facultative,0.001,0.008,0.001,pc_intake_forager,0,
facultative,0.001,0.02,0.016,pc_intake_forager,0.0010482180293501,"(0,0.01]"
facultative,0.001,0.003,0.004,pc_intake_forager,0,
facultative,0.001,0,0.018,pc_intake_forager,0,
facultative,0.001,0.012,0.003,pc_intake_forager,0.0039343910806175,"(0,0.01]"
facultative,0.001,0.016,0.015,pc_intake_forager,0.00841448293730106,"(0,0.01]"
facultative,0.001,0,0.017,pc_intake_forager,0,
facultative,0.001,0.005,0.002,pc_intake_forager,0.00462962962962963,"(0,0.01]"
facultative,0.001,0.001,0.003,pc_intake_forager,0,
facultative,0.001,0.01,0.001,pc_intake_forager,8.50340136054422e-05,"(0,0.01]"
facultative,0.001,0.01,0.003,pc_intake_forager,0.00466872110939908,"(0,0.01]"
facultative,0.001,0.018,0.004,pc_intake_forager,0.00639341501410467,"(0,0.01]"
facultative,0.001,0.004,0.002,pc_intake_forager,0,
facultative,0.001,0.014,0.004,pc_intake_forager,0.00473616285582098,"(0,0.01]"
facultative,0.001,0.018,0.015,pc_intake_forager,0,
facultative,0.001,0.01,0.023,pc_intake_forager,0.00247373918540967,"(0,0.01]"
facultative,0.001,0.015,0.014,pc_intake_forager,0.000827620251904437,"(0,0.01]"
facultative,0.001,0.007,0.022,pc_intake_forager,0.00316463419339203,"(0,0.01]"
facultative,0.001,0.017,0.015,pc_intake_forager,0.00103120094191523,"(0,0.01]"
facultative,0.001,0.001,0.004,pc_intake_forager,0,
facultative,0.001,0.013,0.003,pc_intake_forager,0.00380143719069893,"(0,0.01]"
facultative,0.001,0.018,0.007,pc_intake_forager,0.00640842568911623,"(0,0.01]"
facultative,0.001,0.018,0.005,pc_intake_forager,0.00575226999139801,"(0,0.01]"
facultative,0.001,0,0.007,pc_intake_forager,0,
facultative,0.001,0.011,0.02,pc_intake_forager,0.00173849627655877,"(0,0.01]"
facultative,0.001,0.015,0.003,pc_intake_forager,0.0037964800846897,"(0,0.01]"
facultative,0.001,0.013,0.002,pc_intake_forager,0.00217075856405662,"(0,0.01]"
facultative,0.001,0.018,0.002,pc_intake_forager,0.00236771047434812,"(0,0.01]"
facultative,0.001,0.012,0.023,pc_intake_forager,0.00168059036480089,"(0,0.01]"
facultative,0.001,0.021,0.009,pc_intake_forager,0.00306513409961686,"(0,0.01]"
facultative,0.001,0.02,0.006,pc_intake_forager,0.00479833004104849,"(0,0.01]"
facultative,0.001,0.017,0.016,pc_intake_forager,0.00226020892687559,"(0,0.01]"
facultative,0.001,0.019,0.013,pc_intake_forager,0.00928519555970536,"(0,0.01]"
facultative,0.001,0,0.014,pc_intake_forager,0,
facultative,0.001,0.019,0.009,pc_intake_forager,0.00337411939191695,"(0,0.01]"
facultative,0.001,0.017,0.013,pc_intake_forager,0.000975211641675427,"(0,0.01]"
facultative,0.001,0.025,0.006,pc_intake_forager,0.0042958542958543,"(0,0.01]"
facultative,0.001,0.021,0.005,pc_intake_forager,0.00389705813772947,"(0,0.01]"
facultative,0.001,0.006,0.026,pc_intake_forager,0,
facultative,0.001,0.011,0.022,pc_intake_forager,0.00252293823825755,"(0,0.01]"
facultative,0.001,0,0.01,pc_intake_forager,0.0012987012987013,"(0,0.01]"
facultative,0.001,0.018,0.006,pc_intake_forager,0.00603012887495646,"(0,0.01]"
facultative,0.001,0.018,0.01,pc_intake_forager,0.00252767773776177,"(0,0.01]"
facultative,0.001,0.02,0.01,pc_intake_forager,0.00521471720001132,"(0,0.01]"
facultative,0.001,0.02,0.005,pc_intake_forager,0.0041053295912257,"(0,0.01]"
facultative,0.001,0.008,0.028,pc_intake_forager,0.0146130841783016,"(0.01,0.02]"
facultative,0.001,0.017,0.003,pc_intake_forager,0.00358068603177924,"(0,0.01]"
facultative,0.001,0.012,0.024,pc_intake_forager,0.00320512820512821,"(0,0.01]"
facultative,0.001,0.004,0.025,pc_intake_forager,0.0024134401362062,"(0,0.01]"
facultative,0.001,0.009,0.025,pc_intake_forager,0.00379381789702952,"(0,0.01]"
facultative,0.001,0.018,0.016,pc_intake_forager,0.000524109014675052,"(0,0.01]"
facultative,0.001,0.014,0.003,pc_intake_forager,0.00394440270473328,"(0,0.01]"
facultative,0.001,0.001,0.022,pc_intake_forager,0.00704225352112676,"(0,0.01]"
facultative,0.001,0.02,0.008,pc_intake_forager,0.00540894870468805,"(0,0.01]"
facultative,0.001,0.017,0.017,pc_intake_forager,0.000992063492063492,"(0,0.01]"
facultative,0.001,0.003,0.001,pc_intake_forager,0,
facultative,0.001,0,0.013,pc_intake_forager,0.00197416440148998,"(0,0.01]"
facultative,0.001,0.011,0.002,pc_intake_forager,0.00258376029736789,"(0,0.01]"
facultative,0.001,0.011,0.021,pc_intake_forager,0.00246038313023419,"(0,0.01]"
facultative,0.001,0.02,0.011,pc_intake_forager,0.00681931931931932,"(0,0.01]"
facultative,0.001,0.009,0.023,pc_intake_forager,0.00240434172829817,"(0,0.01]"
facultative,0.001,0.009,0.002,pc_intake_forager,0.0028469215969216,"(0,0.01]"
facultative,0.001,0.021,0.008,pc_intake_forager,0.00347849681183015,"(0,0.01]"
facultative,0.001,0.017,0.005,pc_intake_forager,0.00561198041518198,"(0,0.01]"
facultative,0.001,0.016,0.018,pc_intake_forager,0.00225550360413014,"(0,0.01]"
facultative,0.001,0.017,0.004,pc_intake_forager,0.00481683679977923,"(0,0.01]"
facultative,0.001,0.021,0.013,pc_intake_forager,0.00193798449612403,"(0,0.01]"
facultative,0.001,0.003,0.023,pc_intake_forager,0.00277228544333808,"(0,0.01]"
facultative,0.001,0.019,0.003,pc_intake_forager,0.00358268329798579,"(0,0.01]"
facultative,0.001,0.002,0.026,pc_intake_forager,0,
facultative,0.001,0.018,0.009,pc_intake_forager,0.00262127427496356,"(0,0.01]"
facultative,0.001,0.017,0.018,pc_intake_forager,0,
facultative,0.001,0,0.005,pc_intake_forager,0,
facultative,0.001,0,0.008,pc_intake_forager,0,
facultative,0.001,0.003,0.002,pc_intake_forager,0,
facultative,0.001,0.008,0.031,pc_intake_forager,0,
facultative,0.001,0.021,0.004,pc_intake_forager,0.00469411297632157,"(0,0.01]"
facultative,0.001,0.012,0.002,pc_intake_forager,0.00345871065179313,"(0,0.01]"
facultative,0.001,0.02,0.007,pc_intake_forager,0.00546778254065456,"(0,0.01]"
facultative,0.001,0.02,0.004,pc_intake_forager,0.0041708124203094,"(0,0.01]"
facultative,0.001,0.016,0.003,pc_intake_forager,0.00429829016421195,"(0,0.01]"
facultative,0.001,0.018,0.02,pc_intake_forager,0,
facultative,0.001,0.014,0.021,pc_intake_forager,0.00242392943799593,"(0,0.01]"
facultative,0.001,0.013,0.023,pc_intake_forager,0.00361437377226851,"(0,0.01]"
facultative,0.001,0.011,0.001,pc_intake_forager,0,
facultative,0.001,0.023,0.01,pc_intake_forager,0.00494353991596639,"(0,0.01]"
facultative,0.001,0.01,0.025,pc_intake_forager,0.00259130658436214,"(0,0.01]"
facultative,0.001,0.006,0.002,pc_intake_forager,0.00595238095238095,"(0,0.01]"
facultative,0.001,0.014,0.001,pc_intake_forager,0.000156802032471915,"(0,0.01]"
facultative,0.001,0.005,0.024,pc_intake_forager,0.00316669734391253,"(0,0.01]"
facultative,0.001,0.019,0.007,pc_intake_forager,0.00565217391304348,"(0,0.01]"
facultative,0.001,0.009,0,pc_intake_forager,0,
facultative,0.001,0.001,0.005,pc_intake_forager,0,
facultative,0.001,0.019,0.006,pc_intake_forager,0.006092999970551,"(0,0.01]"
facultative,0.001,0.016,0.02,pc_intake_forager,0.00151515151515152,"(0,0.01]"
facultative,0.001,0.015,0.002,pc_intake_forager,0.00232474372382629,"(0,0.01]"
facultative,0.001,0.002,0.002,pc_intake_forager,0,
facultative,0.001,0.019,0.026,pc_intake_forager,0.0119047619047619,"(0.01,0.02]"
facultative,0.001,0.009,0.029,pc_intake_forager,0,
facultative,0.001,0.006,0.025,pc_intake_forager,0.00177482578397213,"(0,0.01]"
facultative,0.001,0.012,0.021,pc_intake_forager,0.00251058681185723,"(0,0.01]"
facultative,0.001,0.017,0.019,pc_intake_forager,0.00806451612903226,"(0,0.01]"
facultative,0.001,0.061,0.009,pc_intake_forager,0,
facultative,0.001,0.021,0.02,pc_intake_forager,0.015625,"(0.01,0.02]"
facultative,0.001,0.009,0.001,pc_intake_forager,0,
facultative,0.001,0.002,0.021,pc_intake_forager,0.00104027118093614,"(0,0.01]"
facultative,0.001,0.009,0.026,pc_intake_forager,0.00588289579397651,"(0,0.01]"
facultative,0.001,0.015,0.02,pc_intake_forager,0.00181702488687783,"(0,0.01]"
facultative,0.001,0.018,0.014,pc_intake_forager,0.00120772946859903,"(0,0.01]"
facultative,0.001,0.017,0.012,pc_intake_forager,0.00878059725043461,"(0,0.01]"
facultative,0.001,0.002,0.024,pc_intake_forager,0.00126582278481013,"(0,0.01]"
facultative,0.001,0.004,0.026,pc_intake_forager,0.00294117647058824,"(0,0.01]"
facultative,0.001,0.011,0.024,pc_intake_forager,0.00321935448517727,"(0,0.01]"
facultative,0.001,0.003,0.025,pc_intake_forager,0.003125,"(0,0.01]"
facultative,0.001,0.005,0.027,pc_intake_forager,0.00191570881226054,"(0,0.01]"
facultative,0.001,0.016,0.016,pc_intake_forager,0.000377358490566038,"(0,0.01]"
facultative,0.001,0,0.019,pc_intake_forager,0.00113378684807256,"(0,0.01]"
facultative,0.001,0.008,0.024,pc_intake_forager,0.00312111035438341,"(0,0.01]"
facultative,0.001,0.003,0.022,pc_intake_forager,0.00170040003871762,"(0,0.01]"
facultative,0.001,0.021,0.007,pc_intake_forager,0.00421525671272891,"(0,0.01]"
facultative,0.001,0.001,0.023,pc_intake_forager,0.00225225225225225,"(0,0.01]"
facultative,0.001,0.006,0.024,pc_intake_forager,0.00188700188700189,"(0,0.01]"
facultative,0.001,0,0.022,pc_intake_forager,0,
facultative,0.001,0.006,0,pc_intake_forager,0,
facultative,0.001,0.004,0.027,pc_intake_forager,0.00561797752808989,"(0,0.01]"
facultative,0.001,0.007,0.025,pc_intake_forager,0.000776427469135802,"(0,0.01]"
facultative,0.001,0.013,0.021,pc_intake_forager,0.00143892339544513,"(0,0.01]"
facultative,0.001,0.015,0.022,pc_intake_forager,0.0028169014084507,"(0,0.01]"
facultative,0.001,0.014,0.022,pc_intake_forager,0.00510889410537298,"(0,0.01]"
facultative,0.001,0.021,0.011,pc_intake_forager,0.00458792125458792,"(0,0.01]"
facultative,0.001,0.025,0.007,pc_intake_forager,0.00463499731615674,"(0,0.01]"
facultative,0.001,0.061,0.008,pc_intake_forager,0,
facultative,0.001,0,0.012,pc_intake_forager,0,
facultative,0.001,0.022,0.009,pc_intake_forager,0.00104493207941484,"(0,0.01]"
facultative,0.001,0.019,0.017,pc_intake_forager,0,
facultative,0.001,0.009,0.027,pc_intake_forager,0.00689655172413793,"(0,0.01]"
facultative,0.001,0.001,0.021,pc_intake_forager,0.00430859102534294,"(0,0.01]"
facultative,0.001,0.007,0.027,pc_intake_forager,0,
facultative,0.001,0.011,0.025,pc_intake_forager,0.00301204819277108,"(0,0.01]"
facultative,0.001,0.006,0.027,pc_intake_forager,0,
facultative,0.001,0.008,0.026,pc_intake_forager,0,
facultative,0.001,0.019,0.012,pc_intake_forager,0.000338753387533875,"(0,0.01]"
facultative,0.001,0.017,0.02,pc_intake_forager,0.00378964552238806,"(0,0.01]"
facultative,0.001,0.02,0.019,pc_intake_forager,0,
facultative,0.001,0.016,0.019,pc_intake_forager,0.00366647873478475,"(0,0.01]"
facultative,0.001,0.009,0.028,pc_intake_forager,0.00277777777777778,"(0,0.01]"
facultative,0.001,0.019,0.004,pc_intake_forager,0.00470648143459203,"(0,0.01]"
facultative,0.001,0.02,0.014,pc_intake_forager,0.00169082125603865,"(0,0.01]"
facultative,0.001,0.02,0.002,pc_intake_forager,0.00259349536055767,"(0,0.01]"
facultative,0.001,0.017,0.002,pc_intake_forager,0.0024591697060899,"(0,0.01]"
facultative,0.001,0.012,0.001,pc_intake_forager,7.46714456391876e-05,"(0,0.01]"
facultative,0.001,0.015,0.001,pc_intake_forager,4.49596578205502e-05,"(0,0.01]"
facultative,0.001,0.01,0,pc_intake_forager,0,
facultative,0.001,0.019,0.016,pc_intake_forager,0.00628930817610063,"(0,0.01]"
facultative,0.001,0.01,0.028,pc_intake_forager,0.00736670736670737,"(0,0.01]"
facultative,0.001,0.021,0.014,pc_intake_forager,0.00740740740740741,"(0,0.01]"
facultative,0.001,0.024,0.01,pc_intake_forager,0.00317460317460318,"(0,0.01]"
facultative,0.001,0.007,0.024,pc_intake_forager,0.00267799476660236,"(0,0.01]"
facultative,0.001,0.016,0.026,pc_intake_forager,0.00595238095238095,"(0,0.01]"
facultative,0.001,0.023,0.005,pc_intake_forager,0.0052197323967302,"(0,0.01]"
facultative,0.001,0.027,0.014,pc_intake_forager,0,
facultative,0.001,0.011,0.027,pc_intake_forager,0,
facultative,0.001,0.015,0.019,pc_intake_forager,0.00304511369151927,"(0,0.01]"
facultative,0.001,0.009,0.024,pc_intake_forager,0.00226297558332612,"(0,0.01]"
facultative,0.001,0.011,0.023,pc_intake_forager,0.000614250614250614,"(0,0.01]"
facultative,0.001,0.021,0.012,pc_intake_forager,0,
facultative,0.001,0.02,0.015,pc_intake_forager,0.00674019607843137,"(0,0.01]"
facultative,0.001,0.014,0.024,pc_intake_forager,0.00126582278481013,"(0,0.01]"
facultative,0.001,0.021,0.017,pc_intake_forager,0,
facultative,0.001,0.018,0.018,pc_intake_forager,0,
facultative,0.001,0.006,0.03,pc_intake_forager,0.03125,"(0.03,0.04]"
facultative,0.001,0.002,0.003,pc_intake_forager,0,
facultative,0.001,0.005,0.001,pc_intake_forager,0,
facultative,0.001,0.02,0.003,pc_intake_forager,0.00360186224383755,"(0,0.01]"
facultative,0.001,0.017,0.022,pc_intake_forager,0,
facultative,0.001,0.005,0,pc_intake_forager,0,
facultative,0.001,0.035,0.015,pc_intake_forager,0,
facultative,0.001,0.004,0.001,pc_intake_forager,0,
facultative,0.001,0.015,0.027,pc_intake_forager,0.00561797752808989,"(0,0.01]"
facultative,0.001,0.007,0.026,pc_intake_forager,0.00540966386554622,"(0,0.01]"
facultative,0.001,0.015,0.021,pc_intake_forager,0.00236839300937766,"(0,0.01]"
facultative,0.001,0.023,0.013,pc_intake_forager,0.0116279069767442,"(0.01,0.02]"
facultative,0.001,0.023,0.007,pc_intake_forager,0.00315485775630703,"(0,0.01]"
facultative,0.001,0.024,0.004,pc_intake_forager,0.00431811777965624,"(0,0.01]"
facultative,0.001,0.025,0.005,pc_intake_forager,0.00557753315751252,"(0,0.01]"
facultative,0.001,0.015,0.024,pc_intake_forager,0,
facultative,0.001,0.022,0.008,pc_intake_forager,0.00332609777054222,"(0,0.01]"
facultative,0.001,0.017,0.021,pc_intake_forager,0,
facultative,0.001,0.018,0.019,pc_intake_forager,0,
facultative,0.001,0.025,0.016,pc_intake_forager,0.0185185185185185,"(0.01,0.02]"
facultative,0.001,0.014,0.023,pc_intake_forager,0,
facultative,0.001,0.02,0.017,pc_intake_forager,0,
facultative,0.001,0.018,0.017,pc_intake_forager,0,
facultative,0.001,0.013,0.025,pc_intake_forager,0.00602409638554217,"(0,0.01]"
facultative,0.001,0.005,0.026,pc_intake_forager,0.00267857142857143,"(0,0.01]"
facultative,0.001,0.007,0.035,pc_intake_forager,0,
facultative,0.001,0.007,0.001,pc_intake_forager,0,
facultative,0.001,0,0.006,pc_intake_forager,0,
facultative,0.001,0.01,0.027,pc_intake_forager,0,
facultative,0.001,0.012,0.025,pc_intake_forager,0.00200803212851406,"(0,0.01]"
facultative,0.001,0.003,0.029,pc_intake_forager,0.00526315789473684,"(0,0.01]"
facultative,0.001,0.02,0.012,pc_intake_forager,0.00423789173789174,"(0,0.01]"
facultative,0.001,0.04,0.01,pc_intake_forager,0,
facultative,0.001,0.006,0.028,pc_intake_forager,0,
facultative,0.001,0.022,0.011,pc_intake_forager,0.00462962962962963,"(0,0.01]"
facultative,0.001,0.015,0.023,pc_intake_forager,0.00779358305674095,"(0,0.01]"
facultative,0.001,0.012,0.027,pc_intake_forager,0.00568181818181818,"(0,0.01]"
facultative,0.001,0.025,0.023,pc_intake_forager,0,
facultative,0.001,0.001,0.025,pc_intake_forager,0,
facultative,0.001,0,0.027,pc_intake_forager,0,
facultative,0.001,0.021,0.006,pc_intake_forager,0.00636578136578137,"(0,0.01]"
facultative,0.001,0,0.021,pc_intake_forager,0,
facultative,0.001,0,0.024,pc_intake_forager,0,
facultative,0.001,0.016,0.023,pc_intake_forager,0.0131578947368421,"(0.01,0.02]"
facultative,0.001,0.051,0.019,pc_intake_forager,0.0161290322580645,"(0.01,0.02]"
facultative,0.001,0.017,0.001,pc_intake_forager,0.000108244105084547,"(0,0.01]"
facultative,0.001,0.021,0.016,pc_intake_forager,0.00961538461538462,"(0,0.01]"
facultative,0.001,0.038,0.011,pc_intake_forager,0,
facultative,0.001,0.022,0.012,pc_intake_forager,0.0124035855743173,"(0.01,0.02]"
facultative,0.001,0.019,0,pc_intake_forager,2.71021596549508e-05,"(0,0.01]"
facultative,0.001,0.019,0.002,pc_intake_forager,0.0025209505032058,"(0,0.01]"
facultative,0.001,0.018,0.022,pc_intake_forager,0,
facultative,0.001,0.067,0.007,pc_intake_forager,0,
facultative,0.001,0.008,0,pc_intake_forager,0,
facultative,0.001,0.019,0.018,pc_intake_forager,0,
facultative,0.001,0.022,0.015,pc_intake_forager,0.00980392156862745,"(0,0.01]"
facultative,0.001,0.024,0.013,pc_intake_forager,0,
facultative,0.001,0,0.02,pc_intake_forager,0,
facultative,0.001,0.008,0.027,pc_intake_forager,0.00280898876404494,"(0,0.01]"
facultative,0.001,0.022,0.005,pc_intake_forager,0.00374977723069782,"(0,0.01]"
facultative,0.001,0.024,0.006,pc_intake_forager,0.00488847310881209,"(0,0.01]"
facultative,0.001,0,0.003,pc_intake_forager,0,
facultative,0.001,0.073,0.016,pc_intake_forager,0,
facultative,0.001,0.01,0.026,pc_intake_forager,0.00290697674418605,"(0,0.01]"
facultative,0.001,0.022,0.007,pc_intake_forager,0.00483944302358625,"(0,0.01]"
facultative,0.001,0.003,0.026,pc_intake_forager,0,
facultative,0.001,0.002,0.001,pc_intake_forager,0,
facultative,0.001,0.001,0.001,pc_intake_forager,0,
facultative,0.001,0.005,0.03,pc_intake_forager,0,
facultative,0.001,0.001,0.002,pc_intake_forager,0,
facultative,0.001,0.067,0.009,pc_intake_forager,0,
facultative,0.001,0.068,0.01,pc_intake_forager,0,
facultative,0.001,0.023,0.017,pc_intake_forager,0,
facultative,0.001,0.009,0.03,pc_intake_forager,0.00520833333333333,"(0,0.01]"
facultative,0.001,0.068,0.006,pc_intake_forager,0,
facultative,0.001,0.016,0.021,pc_intake_forager,0.00969735720375107,"(0,0.01]"
facultative,0.001,0.007,0,pc_intake_forager,0,
facultative,0.001,0.022,0.01,pc_intake_forager,0.00654160654160654,"(0,0.01]"
facultative,0.001,0.025,0.02,pc_intake_forager,0,
facultative,0.001,0.068,0.009,pc_intake_forager,0,
facultative,0.001,0.063,0.008,pc_intake_forager,0,
facultative,0.001,0.013,0.024,pc_intake_forager,0.00965700965700966,"(0,0.01]"
facultative,0.001,0.017,0.025,pc_intake_forager,0,
facultative,0.001,0.021,0.01,pc_intake_forager,0.00654438772754281,"(0,0.01]"
facultative,0.001,0.02,0.025,pc_intake_forager,0,
facultative,0.001,0.02,0.018,pc_intake_forager,0,
facultative,0.001,0.013,0.001,pc_intake_forager,0.000155546269211125,"(0,0.01]"
facultative,0.001,0.019,0.02,pc_intake_forager,0,
facultative,0.001,0.026,0.01,pc_intake_forager,0.0078125,"(0,0.01]"
facultative,0.001,0.024,0.014,pc_intake_forager,0,
facultative,0.001,0.006,0.014,pc_intake_klepts,0.00359212588926496,"(0,0.01]"
facultative,0.001,0.002,0.014,pc_intake_klepts,0.00226254693113483,"(0,0.01]"
facultative,0.001,0.007,0.017,pc_intake_klepts,0.00617622774833648,"(0,0.01]"
facultative,0.001,0.003,0.015,pc_intake_klepts,0.0024880042733085,"(0,0.01]"
facultative,0.001,0.01,0.012,pc_intake_klepts,0.00380788349232401,"(0,0.01]"
facultative,0.001,0.003,0.017,pc_intake_klepts,0.00292434754355284,"(0,0.01]"
facultative,0.001,0.005,0.013,pc_intake_klepts,0.00247576672112041,"(0,0.01]"
facultative,0.001,0.001,0.011,pc_intake_klepts,0.000766871165644172,"(0,0.01]"
facultative,0.001,0.007,0.008,pc_intake_klepts,0.000766204323775322,"(0,0.01]"
facultative,0.001,0.004,0.013,pc_intake_klepts,0.00163496466547784,"(0,0.01]"
facultative,0.001,0.007,0.014,pc_intake_klepts,0.00373691541480945,"(0,0.01]"
facultative,0.001,0.005,0.018,pc_intake_klepts,0.00572234506071884,"(0,0.01]"
facultative,0.001,0.003,0.012,pc_intake_klepts,0.00120145378080753,"(0,0.01]"
facultative,0.001,0.007,0.012,pc_intake_klepts,0.00163422045168009,"(0,0.01]"
facultative,0.001,0.005,0.017,pc_intake_klepts,0.00554889757640017,"(0,0.01]"
facultative,0.001,0.005,0.014,pc_intake_klepts,0.00282182554604394,"(0,0.01]"
facultative,0.001,0.008,0.008,pc_intake_klepts,0.00116763702265372,"(0,0.01]"
facultative,0.001,0.008,0.013,pc_intake_klepts,0.00363402827952517,"(0,0.01]"
facultative,0.001,0.009,0.005,pc_intake_klepts,0.00115064609735929,"(0,0.01]"
facultative,0.001,0.012,0.008,pc_intake_klepts,0.00765616215208192,"(0,0.01]"
facultative,0.001,0.006,0.008,pc_intake_klepts,0.000840880249206816,"(0,0.01]"
